,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
3492,-117.9,33.99,18.0,8076.0,1789.0,5325.0,1707.0,3.443,171900.0
3495,-117.9,33.93,12.0,4325.0,1191.0,1897.0,1080.0,3.3173,247400.0
3499,-117.9,33.9,19.0,2176.0,414.0,1002.0,402.0,4.9743,193500.0
3521,-117.9,33.74,19.0,1566.0,379.0,1032.0,330.0,2.2105,180400.0
3522,-117.9,33.74,18.0,1884.0,442.0,1915.0,442.0,2.3783,166700.0
3528,-117.9,33.71,16.0,4208.0,630.0,2592.0,662.0,6.1966,260500.0
3529,-117.9,33.71,16.0,1917.0,317.0,1324.0,351.0,6.2488,252000.0
3530,-117.9,33.71,15.0,539.0,71.0,287.0,66.0,6.3427,305200.0
3531,-117.9,33.7,15.0,2289.0,686.0,982.0,634.0,4.5757,162500.0
3532,-117.9,33.7,12.0,4695.0,1110.0,2153.0,989.0,4.6483,190800.0
3533,-117.9,33.69,13.0,9947.0,1675.0,4071.0,1582.0,5.422,316600.0
3537,-117.9,33.66,4.0,456.0,91.0,623.0,84.0,6.6369,192600.0
3539,-117.9,33.66,13.0,1642.0,423.0,841.0,368.0,3.6042,226000.0
3551,-117.9,33.61,19.0,2897.0,413.0,860.0,367.0,13.1738,500001.0
3565,-117.91,34.04,15.0,8749.0,1761.0,5278.0,1691.0,4.6324,168800.0
3567,-117.91,34.02,17.0,5973.0,1384.0,4349.0,1229.0,3.2799,199300.0
3582,-117.91,33.83,9.0,1160.0,368.0,735.0,325.0,1.119,175000.0
3585,-117.91,33.81,18.0,1181.0,353.0,781.0,340.0,2.5625,153100.0
3592,-117.91,33.75,8.0,2346.0,679.0,3842.0,674.0,3.0635,160000.0
3594,-117.91,33.74,15.0,715.0,214.0,1394.0,244.0,3.3846,162500.0
3597,-117.91,33.71,16.0,3113.0,783.0,1719.0,715.0,3.6505,145700.0
3600,-117.91,33.67,16.0,7961.0,2276.0,5014.0,2116.0,3.512,218400.0
3603,-117.91,33.65,19.0,1589.0,421.0,1118.0,394.0,4.1029,213400.0
3604,-117.91,33.65,14.0,2598.0,759.0,1584.0,703.0,4.0417,180900.0
3619,-117.92,34.59,7.0,681.0,125.0,485.0,104.0,2.7396,125600.0
3640,-117.92,33.98,10.0,16414.0,2919.0,8907.0,2714.0,6.1552,362500.0
3643,-117.92,33.93,12.0,4415.0,890.0,1532.0,854.0,3.75,166300.0
3644,-117.92,33.92,19.0,2181.0,400.0,1272.0,337.0,5.1952,302100.0
3647,-117.92,33.89,18.0,2895.0,487.0,1116.0,429.0,5.4716,400000.0
3648,-117.92,33.89,12.0,1859.0,393.0,622.0,316.0,5.0258,161800.0
3658,-117.92,33.83,6.0,3136.0,990.0,1894.0,859.0,2.5564,171300.0
3661,-117.92,33.83,17.0,382.0,86.0,272.0,81.0,1.425,212500.0
3663,-117.92,33.82,10.0,1548.0,506.0,1535.0,424.0,4.5057,152400.0
3665,-117.92,33.8,17.0,1317.0,256.0,679.0,272.0,4.6696,159500.0
3672,-117.92,33.75,19.0,1920.0,471.0,1413.0,432.0,4.0313,147500.0
3674,-117.92,33.74,18.0,1639.0,491.0,2513.0,458.0,2.1838,159700.0
3675,-117.92,33.74,13.0,4620.0,1265.0,3385.0,1109.0,3.1773,186500.0
3676,-117.92,33.73,14.0,5147.0,1182.0,3171.0,1126.0,3.9929,225800.0
3677,-117.92,33.72,17.0,3318.0,502.0,1520.0,498.0,5.5501,274200.0
3678,-117.92,33.7,15.0,3201.0,677.0,1510.0,622.0,4.2708,161700.0
3681,-117.92,33.67,14.0,6224.0,1679.0,3148.0,1589.0,4.2071,430900.0
3684,-117.92,33.65,15.0,1309.0,477.0,1330.0,424.0,3.4417,182500.0
3695,-117.92,33.61,18.0,1538.0,425.0,425.0,288.0,5.3369,312500.0
3697,-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,3.1946,132700.0
3698,-117.93,34.15,14.0,9610.0,2005.0,4723.0,1907.0,4.0393,156800.0
3730,-117.93,33.87,10.0,1277.0,488.0,730.0,417.0,1.4803,137500.0
3734,-117.93,33.86,17.0,1627.0,398.0,1216.0,369.0,3.3438,186600.0
3745,-117.93,33.81,18.0,3291.0,587.0,1640.0,563.0,4.8981,166300.0
3753,-117.93,33.76,17.0,3341.0,803.0,3381.0,825.0,3.371,161800.0
3755,-117.93,33.74,5.0,639.0,197.0,666.0,197.0,3.3017,87500.0
3757,-117.93,33.74,15.0,1206.0,282.0,677.0,270.0,3.9219,142600.0
3758,-117.93,33.73,19.0,4021.0,557.0,1872.0,545.0,6.7919,295600.0
3759,-117.93,33.72,17.0,4461.0,585.0,2095.0,580.0,7.6709,319500.0
3761,-117.93,33.69,19.0,2602.0,439.0,1156.0,424.0,5.01,263800.0
3763,-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062,414700.0
3771,-117.93,33.64,15.0,1707.0,514.0,1335.0,434.0,2.7543,177800.0
3772,-117.93,33.63,10.0,2766.0,732.0,1332.0,646.0,4.6161,226300.0
3792,-117.94,33.99,18.0,6100.0,1018.0,3112.0,982.0,4.9932,284000.0
3797,-117.94,33.91,18.0,8836.0,1527.0,3946.0,1451.0,5.6441,313000.0
3817,-117.94,33.78,11.0,2880.0,745.0,1806.0,722.0,3.8056,171100.0
3824,-117.94,33.71,18.0,3695.0,602.0,1779.0,572.0,5.9449,276500.0
3827,-117.94,33.66,16.0,2095.0,450.0,963.0,411.0,5.5,224100.0
3829,-117.94,33.65,15.0,2016.0,443.0,1015.0,419.0,5.2732,209700.0
3831,-117.94,33.64,18.0,1867.0,426.0,871.0,399.0,2.6221,272000.0
3833,-117.95,35.13,4.0,2630.0,502.0,1150.0,422.0,4.25,104400.0
3834,-117.95,34.16,17.0,7116.0,1089.0,3538.0,1083.0,6.2654,273800.0
3837,-117.95,34.09,18.0,1179.0,324.0,1296.0,331.0,2.851,140600.0
3849,-117.95,34.02,19.0,1129.0,258.0,900.0,228.0,3.875,135600.0
3853,-117.95,33.99,15.0,3978.0,692.0,2418.0,665.0,5.0142,269900.0
3854,-117.95,33.98,15.0,16042.0,2602.0,7732.0,2552.0,5.6716,330400.0
3861,-117.95,33.92,18.0,2825.0,660.0,1590.0,643.0,3.6106,153600.0
3862,-117.95,33.92,13.0,2312.0,592.0,2038.0,559.0,3.1378,137000.0
3863,-117.95,33.92,11.0,3127.0,706.0,1594.0,694.0,4.3426,141300.0
3864,-117.95,33.89,17.0,1665.0,247.0,755.0,254.0,6.5764,349000.0
3870,-117.95,33.85,13.0,6963.0,1426.0,3892.0,1375.0,4.1325,203500.0
3872,-117.95,33.84,19.0,1749.0,406.0,969.0,391.0,3.75,173400.0
3873,-117.95,33.84,18.0,3418.0,815.0,1961.0,773.0,3.65,171400.0
3884,-117.95,33.78,9.0,3553.0,1035.0,2017.0,986.0,2.9726,133800.0
3891,-117.95,33.75,19.0,1983.0,283.0,1098.0,275.0,6.6355,276100.0
3894,-117.95,33.74,16.0,2768.0,600.0,1182.0,563.0,3.7162,201200.0
3897,-117.95,33.71,16.0,6058.0,1715.0,3285.0,1495.0,3.4133,290900.0
3898,-117.95,33.7,17.0,5781.0,924.0,2585.0,915.0,5.343,231900.0
3903,-117.95,33.68,19.0,1028.0,191.0,340.0,159.0,3.6364,252800.0
3910,-117.95,33.63,17.0,6745.0,1547.0,2688.0,1535.0,3.9917,271600.0
3917,-117.96,34.09,6.0,1954.0,534.0,1584.0,496.0,3.1621,131000.0
3942,-117.96,33.93,15.0,2014.0,419.0,839.0,390.0,4.7446,175400.0
3943,-117.96,33.92,18.0,3744.0,1027.0,1654.0,912.0,3.2158,215000.0
3944,-117.96,33.9,9.0,1899.0,284.0,1070.0,293.0,7.2532,381500.0
3945,-117.96,33.9,10.0,2423.0,356.0,1213.0,347.0,6.5635,346900.0
3958,-117.96,33.83,18.0,2067.0,770.0,870.0,541.0,3.1315,137500.0
3978,-117.96,33.75,14.0,2509.0,611.0,1814.0,547.0,2.7986,176100.0
3979,-117.96,33.74,19.0,1783.0,415.0,1025.0,383.0,4.1484,230000.0
3982,-117.96,33.71,19.0,4328.0,849.0,2243.0,808.0,5.5702,342600.0
3983,-117.96,33.71,19.0,1624.0,221.0,782.0,228.0,4.5962,304500.0
3985,-117.96,33.69,17.0,2500.0,343.0,1242.0,368.0,7.7313,316700.0
3988,-117.96,33.68,18.0,2594.0,539.0,817.0,485.0,2.3674,219200.0
3989,-117.96,33.67,16.0,5143.0,652.0,2209.0,637.0,7.0173,382100.0
3990,-117.96,33.66,19.0,5925.0,744.0,2302.0,729.0,7.5699,333300.0
3994,-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229,363100.0
3998,-117.97,34.14,15.0,3595.0,964.0,1839.0,877.0,2.6014,150300.0
4001,-117.97,34.11,18.0,123.0,28.0,121.0,26.0,3.0417,137500.0
4006,-117.97,34.08,8.0,2027.0,480.0,1781.0,447.0,3.0806,142400.0
4029,-117.97,33.89,17.0,1851.0,344.0,764.0,339.0,5.1315,181800.0
4030,-117.97,33.89,17.0,1740.0,445.0,1158.0,412.0,2.8649,137500.0
4031,-117.97,33.89,14.0,923.0,136.0,420.0,130.0,10.2252,462800.0
4032,-117.97,33.88,16.0,2003.0,300.0,1172.0,318.0,6.0394,321600.0
4033,-117.97,33.88,11.0,1454.0,247.0,635.0,236.0,6.2427,218500.0
4036,-117.97,33.86,12.0,1370.0,367.0,1022.0,296.0,3.6471,141700.0
4042,-117.97,33.83,16.0,2035.0,564.0,1118.0,503.0,3.2546,187500.0
4054,-117.97,33.76,18.0,1862.0,399.0,1301.0,369.0,3.1771,194000.0
4056,-117.97,33.74,18.0,2814.0,539.0,1439.0,493.0,3.599,262000.0
4057,-117.97,33.74,16.0,1735.0,380.0,784.0,360.0,4.2566,139200.0
4059,-117.97,33.73,19.0,4154.0,560.0,2130.0,589.0,7.2845,301800.0
4065,-117.97,33.68,16.0,4508.0,598.0,2221.0,623.0,7.3731,390800.0
4067,-117.97,33.67,17.0,4466.0,640.0,2166.0,666.0,6.979,330700.0
4069,-117.97,33.66,14.0,6090.0,1338.0,1974.0,1248.0,2.8061,180300.0
4072,-117.98,35.13,5.0,4849.0,920.0,2504.0,847.0,3.5391,81900.0
4073,-117.98,35.1,4.0,923.0,166.0,352.0,135.0,4.5724,84500.0
4074,-117.98,34.53,13.0,2815.0,535.0,1492.0,491.0,4.0945,135700.0
4080,-117.98,34.08,17.0,3640.0,830.0,3537.0,807.0,3.4784,152200.0
4082,-117.98,34.07,15.0,3543.0,888.0,3131.0,823.0,3.0184,139400.0
4097,-117.98,33.91,16.0,10621.0,1782.0,3836.0,1480.0,5.0923,257200.0
4098,-117.98,33.9,6.0,1537.0,347.0,506.0,280.0,4.8264,146800.0
4106,-117.98,33.83,17.0,3419.0,932.0,2460.0,766.0,3.2823,228500.0
4111,-117.98,33.81,18.0,3751.0,878.0,2281.0,815.0,3.7201,183100.0
4116,-117.98,33.77,7.0,2252.0,570.0,1576.0,550.0,3.6333,169800.0
4125,-117.98,33.74,16.0,4636.0,908.0,2341.0,825.0,4.4261,304700.0
4126,-117.98,33.73,18.0,3833.0,1056.0,2192.0,996.0,3.4679,219700.0
4133,-117.98,33.7,17.0,1997.0,340.0,952.0,341.0,4.4148,239200.0
4134,-117.98,33.7,17.0,1989.0,411.0,1401.0,453.0,4.1603,160500.0
4135,-117.98,33.7,16.0,5127.0,631.0,2142.0,596.0,7.8195,390500.0
4137,-117.98,33.69,16.0,2437.0,438.0,986.0,422.0,5.7117,247200.0
4139,-117.98,33.68,14.0,3396.0,477.0,1542.0,472.0,7.3982,369100.0
4140,-117.98,33.67,7.0,5664.0,1174.0,2493.0,1101.0,5.8252,264700.0
4143,-117.98,33.65,18.0,1027.0,206.0,436.0,180.0,4.2159,211300.0
4145,-117.98,33.61,17.0,2054.0,291.0,836.0,288.0,6.8939,383900.0
4146,-117.99,35.16,15.0,2180.0,416.0,960.0,370.0,2.875,87800.0
4158,-117.99,33.98,18.0,8399.0,1144.0,3727.0,1107.0,6.9695,360400.0
4159,-117.99,33.97,18.0,4078.0,484.0,1490.0,482.0,10.8034,500001.0
4170,-117.99,33.88,15.0,2298.0,567.0,1261.0,527.0,4.2422,159400.0
4172,-117.99,33.87,16.0,1689.0,499.0,1260.0,453.0,3.1205,174000.0
4183,-117.99,33.82,19.0,1991.0,528.0,1202.0,460.0,3.1538,252100.0
4186,-117.99,33.8,18.0,383.0,94.0,487.0,98.0,3.975,162500.0
4190,-117.99,33.78,15.0,4273.0,993.0,2300.0,946.0,3.5313,213000.0
4192,-117.99,33.77,15.0,2081.0,531.0,1617.0,561.0,3.4955,160900.0
4194,-117.99,33.76,17.0,2545.0,737.0,1468.0,699.0,1.9439,177700.0
4199,-117.99,33.73,17.0,5239.0,1045.0,2440.0,985.0,4.375,248100.0
4201,-117.99,33.72,17.0,2801.0,649.0,1473.0,535.0,4.2875,134800.0
4202,-117.99,33.72,14.0,2127.0,537.0,1338.0,475.0,3.628,188500.0
4203,-117.99,33.71,19.0,1967.0,487.0,1251.0,404.0,3.6696,218800.0
4204,-117.99,33.71,18.0,1994.0,578.0,3031.0,577.0,2.7614,237500.0
4205,-117.99,33.71,17.0,1600.0,458.0,1803.0,432.0,2.7865,216700.0
4207,-117.99,33.69,17.0,3386.0,729.0,1715.0,666.0,3.7479,213000.0
4208,-117.99,33.69,16.0,1476.0,294.0,886.0,270.0,5.3259,216400.0
4209,-117.99,33.68,18.0,2024.0,462.0,1047.0,451.0,3.5848,186900.0
4210,-117.99,33.68,14.0,3305.0,841.0,2272.0,769.0,3.4899,216700.0
4211,-117.99,33.68,13.0,4000.0,883.0,1999.0,881.0,4.7245,273600.0
4212,-117.99,33.67,17.0,1692.0,427.0,903.0,423.0,3.5859,262500.0
4213,-117.99,33.67,15.0,3141.0,664.0,1729.0,633.0,4.2165,234600.0
4214,-117.99,33.67,12.0,2228.0,479.0,1122.0,488.0,4.0385,350000.0
4216,-117.99,33.66,14.0,3155.0,653.0,951.0,575.0,3.0625,268800.0
4238,-118.0,33.91,19.0,5166.0,770.0,2374.0,753.0,5.979,285200.0
4243,-118.0,33.88,18.0,2628.0,720.0,2276.0,649.0,2.735,170800.0
4244,-118.0,33.87,13.0,2086.0,544.0,1356.0,462.0,2.95,165600.0
4254,-118.0,33.82,18.0,2947.0,559.0,1820.0,551.0,4.5294,224800.0
4256,-118.0,33.81,17.0,2142.0,436.0,946.0,412.0,3.7059,146300.0
4257,-118.0,33.81,17.0,1530.0,404.0,883.0,344.0,2.8835,196500.0
4258,-118.0,33.81,13.0,2782.0,605.0,1749.0,628.0,4.1276,153800.0
4259,-118.0,33.79,18.0,3679.0,694.0,1820.0,652.0,3.6531,143500.0
4264,-118.0,33.76,14.0,1120.0,319.0,982.0,307.0,2.9083,179200.0
4265,-118.0,33.76,12.0,1250.0,331.0,1047.0,334.0,3.0625,208800.0
4269,-118.0,33.71,19.0,4808.0,1029.0,2422.0,971.0,4.0121,279700.0
4270,-118.0,33.68,12.0,5241.0,985.0,2048.0,943.0,6.4858,285400.0
4272,-118.0,33.66,16.0,2809.0,708.0,1260.0,638.0,3.2353,252900.0
4274,-118.01,34.55,2.0,2701.0,530.0,1368.0,430.0,4.071,137400.0
4317,-118.01,33.82,10.0,3897.0,893.0,1992.0,693.0,4.1591,192300.0
4319,-118.01,33.81,18.0,5238.0,1083.0,3032.0,1065.0,4.4583,190100.0
4320,-118.01,33.8,16.0,4021.0,701.0,1488.0,650.0,5.32,219500.0
4324,-118.01,33.78,19.0,2648.0,478.0,1160.0,452.0,5.9357,207400.0
4332,-118.01,33.71,18.0,6565.0,1357.0,3079.0,1248.0,4.7515,295600.0
4334,-118.01,33.69,3.0,945.0,115.0,337.0,123.0,11.5199,500001.0
4335,-118.01,33.67,16.0,3581.0,780.0,1644.0,774.0,5.041,397600.0
4336,-118.01,33.67,13.0,2902.0,536.0,1125.0,490.0,5.888,447700.0
4337,-118.01,33.66,19.0,4559.0,1045.0,1949.0,910.0,4.355,429200.0
4339,-118.02,34.57,4.0,10655.0,1706.0,5391.0,1529.0,5.083,151300.0
4395,-118.02,33.62,11.0,3969.0,834.0,1508.0,754.0,4.3409,271400.0
4396,-118.03,34.58,4.0,9849.0,1780.0,4546.0,1598.0,4.0729,154300.0
4419,-118.03,34.01,10.0,6531.0,1036.0,2975.0,1018.0,6.2319,403700.0
4438,-118.03,33.87,16.0,2306.0,393.0,1368.0,387.0,5.93,277600.0
4439,-118.03,33.86,19.0,1795.0,328.0,1014.0,322.0,4.535,289300.0
4442,-118.03,33.85,16.0,1831.0,390.0,1347.0,389.0,3.8426,344400.0
4446,-118.03,33.82,17.0,2178.0,477.0,1077.0,457.0,3.6815,245300.0
4447,-118.03,33.82,17.0,1851.0,346.0,770.0,310.0,5.6093,244400.0
4456,-118.03,33.7,15.0,3244.0,421.0,1259.0,413.0,7.7854,395300.0
4503,-118.04,33.88,17.0,4807.0,838.0,3059.0,853.0,5.7619,297300.0
4504,-118.04,33.87,18.0,4626.0,822.0,2794.0,763.0,5.6917,275100.0
4505,-118.04,33.87,17.0,2358.0,396.0,1387.0,364.0,6.299,285800.0
4510,-118.04,33.83,19.0,4526.0,830.0,2318.0,748.0,4.6681,320700.0
4517,-118.04,33.76,16.0,2070.0,263.0,878.0,297.0,7.0879,338800.0
4518,-118.04,33.75,16.0,3757.0,650.0,1291.0,614.0,5.2001,235600.0
4520,-118.04,33.72,15.0,1836.0,490.0,942.0,477.0,4.0238,182500.0
4521,-118.04,33.72,14.0,4494.0,1048.0,2222.0,963.0,4.7821,169400.0
4522,-118.04,33.71,12.0,4014.0,868.0,1605.0,769.0,6.0102,396900.0
4553,-118.05,33.87,18.0,4928.0,773.0,2952.0,754.0,5.8855,313800.0
4554,-118.05,33.86,16.0,2851.0,626.0,1985.0,603.0,5.4089,265600.0
4555,-118.05,33.86,16.0,2676.0,391.0,1377.0,395.0,6.5513,350400.0
4561,-118.05,33.79,19.0,1863.0,355.0,1260.0,317.0,3.2465,277400.0
4563,-118.05,33.78,18.0,3414.0,434.0,1272.0,454.0,8.7015,390900.0
4565,-118.05,33.72,17.0,1875.0,472.0,900.0,406.0,5.2589,226100.0
4566,-118.05,33.72,14.0,2673.0,687.0,1192.0,656.0,4.1862,188900.0
4568,-118.05,33.65,5.0,7017.0,935.0,2427.0,867.0,10.1154,477700.0
4570,-118.06,34.71,14.0,2606.0,514.0,1228.0,512.0,2.5764,150000.0
4611,-118.06,33.88,17.0,7187.0,1073.0,3844.0,1068.0,6.5901,337400.0
4612,-118.06,33.86,16.0,5603.0,938.0,3045.0,893.0,5.0778,293700.0
4613,-118.06,33.85,16.0,4851.0,726.0,2527.0,704.0,6.0142,437400.0
4617,-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,163800.0
4623,-118.06,33.73,16.0,4392.0,602.0,1490.0,578.0,10.5424,500001.0
4625,-118.06,33.72,17.0,4573.0,937.0,1619.0,796.0,5.7704,500001.0
4626,-118.06,33.72,14.0,2665.0,331.0,964.0,319.0,15.0001,500001.0
4628,-118.07,34.56,5.0,10264.0,1821.0,5871.0,1790.0,4.2329,145500.0
4629,-118.07,34.51,14.0,2798.0,459.0,1236.0,404.0,4.8667,239900.0
4647,-118.07,34.07,19.0,1554.0,393.0,1427.0,370.0,3.125,207100.0
4668,-118.07,33.89,17.0,2223.0,544.0,2008.0,512.0,3.0777,160800.0
4669,-118.07,33.88,18.0,2436.0,375.0,1303.0,386.0,6.1968,344700.0
4670,-118.07,33.88,17.0,2407.0,539.0,1422.0,524.0,4.2619,139700.0
4671,-118.07,33.88,16.0,4934.0,825.0,2668.0,810.0,5.748,284200.0
4673,-118.07,33.87,18.0,3405.0,556.0,1945.0,509.0,5.7652,299100.0
4676,-118.07,33.85,16.0,3771.0,606.0,2196.0,564.0,7.0113,319700.0
4677,-118.07,33.83,17.0,4822.0,1168.0,3868.0,1117.0,2.5978,142900.0
4682,-118.07,33.73,13.0,1822.0,313.0,643.0,303.0,9.8346,401700.0
4685,-118.07,33.67,13.0,5126.0,711.0,2429.0,718.0,9.5268,437900.0
4686,-118.08,34.58,12.0,3851.0,857.0,2169.0,811.0,3.0101,116300.0
4687,-118.08,34.56,14.0,5144.0,887.0,2846.0,824.0,4.5615,137200.0
4708,-118.08,34.02,14.0,3789.0,810.0,2551.0,793.0,2.9321,144200.0
4736,-118.08,33.91,18.0,1573.0,396.0,1200.0,365.0,2.895,146900.0
4750,-118.08,33.86,17.0,2259.0,383.0,1378.0,386.0,5.8733,287000.0
4752,-118.08,33.85,19.0,4261.0,678.0,2621.0,661.0,6.2427,288700.0
4768,-118.08,33.72,14.0,2021.0,396.0,696.0,367.0,7.1673,340700.0
4770,-118.09,34.7,6.0,4558.0,804.0,1543.0,563.0,2.8548,138500.0
4771,-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,144000.0
4773,-118.09,34.57,4.0,9761.0,1683.0,4970.0,1535.0,4.5266,142900.0
4800,-118.09,34.04,18.0,5580.0,1369.0,3842.0,1276.0,3.6512,168500.0
4829,-118.09,33.91,14.0,2369.0,604.0,1546.0,464.0,3.7969,159400.0
4834,-118.09,33.85,19.0,8120.0,1371.0,5026.0,1345.0,6.3093,286500.0
4850,-118.09,33.71,19.0,1397.0,271.0,491.0,197.0,8.7397,500001.0
4851,-118.09,33.7,13.0,4770.0,969.0,2261.0,972.0,5.883,295100.0
4852,-118.1,34.71,16.0,3914.0,819.0,1524.0,795.0,2.415,137500.0
4853,-118.1,34.7,5.0,10356.0,1647.0,4562.0,1427.0,4.9806,141100.0
4856,-118.1,34.57,7.0,20377.0,4335.0,11973.0,3933.0,3.3086,138100.0
4862,-118.1,34.15,14.0,1442.0,369.0,782.0,343.0,2.7431,177500.0
4917,-118.1,33.88,18.0,8046.0,1221.0,4276.0,1228.0,6.5515,319600.0
4921,-118.1,33.85,19.0,993.0,174.0,572.0,175.0,5.7039,277600.0
4960,-118.11,34.07,19.0,3215.0,907.0,3072.0,870.0,2.3393,202300.0
4963,-118.11,34.06,18.0,2609.0,721.0,2221.0,703.0,2.3224,192300.0
4964,-118.11,34.06,16.0,2416.0,565.0,1750.0,514.0,2.8229,163700.0
4965,-118.11,34.06,14.0,2628.0,668.0,2208.0,574.0,2.9764,160300.0
4984,-118.11,33.93,17.0,1205.0,347.0,736.0,342.0,3.2011,162500.0
4996,-118.11,33.88,19.0,3203.0,708.0,1761.0,667.0,4.0911,239700.0
5021,-118.11,33.78,16.0,3985.0,567.0,1327.0,564.0,7.9767,500001.0
5022,-118.11,33.77,15.0,9103.0,1847.0,3333.0,1712.0,5.1508,367300.0
5024,-118.11,33.75,15.0,2569.0,812.0,785.0,477.0,5.4011,346400.0
5029,-118.12,34.7,7.0,4915.0,885.0,2833.0,874.0,4.3229,130000.0
5031,-118.12,34.69,17.0,2479.0,390.0,1219.0,363.0,4.6417,125700.0
5032,-118.12,34.68,12.0,5319.0,875.0,2439.0,779.0,4.6629,131500.0
5034,-118.12,34.58,13.0,2614.0,650.0,1949.0,537.0,2.0547,102600.0
5035,-118.12,34.56,5.0,6446.0,1154.0,3427.0,1104.0,3.9936,148500.0
5063,-118.12,34.06,17.0,5137.0,1614.0,4945.0,1535.0,2.4599,181600.0
5126,-118.13,34.44,10.0,2726.0,465.0,1773.0,459.0,4.8295,319100.0
5138,-118.13,34.15,9.0,2099.0,625.0,1252.0,554.0,3.1875,173100.0
5139,-118.13,34.15,18.0,1665.0,477.0,1095.0,390.0,2.6038,155600.0
5153,-118.13,34.06,17.0,1714.0,572.0,1590.0,568.0,1.1875,183900.0
5175,-118.13,33.93,19.0,1793.0,447.0,1222.0,452.0,2.6862,195800.0
5222,-118.14,34.72,15.0,2181.0,361.0,1057.0,300.0,4.625,118100.0
5224,-118.14,34.7,12.0,1984.0,614.0,1071.0,574.0,1.2532,102100.0
5231,-118.14,34.57,6.0,9882.0,1892.0,4892.0,1621.0,3.7636,167600.0
5245,-118.14,34.15,17.0,1896.0,674.0,971.0,652.0,0.8438,175000.0
5247,-118.14,34.14,17.0,3404.0,1011.0,1694.0,949.0,2.9511,282300.0
5249,-118.14,34.13,16.0,3569.0,821.0,1505.0,783.0,4.9167,251100.0
5325,-118.15,34.67,5.0,12317.0,2953.0,6291.0,2654.0,3.5732,146900.0
5339,-118.15,34.16,18.0,1711.0,383.0,1474.0,415.0,1.2891,181300.0
5374,-118.15,33.98,17.0,3361.0,925.0,3264.0,914.0,2.2813,145600.0
5407,-118.15,33.79,5.0,3700.0,993.0,1657.0,848.0,3.7826,196300.0
5410,-118.15,33.78,17.0,1584.0,435.0,904.0,406.0,2.0875,181300.0
5411,-118.15,33.78,13.0,3056.0,861.0,1600.0,824.0,3.3003,207800.0
5412,-118.15,33.78,12.0,4436.0,1133.0,2176.0,1002.0,3.5812,198600.0
5421,-118.16,34.68,9.0,4303.0,900.0,2240.0,861.0,3.7807,110900.0
5422,-118.16,34.68,17.0,2994.0,832.0,1571.0,695.0,2.5902,85400.0
5423,-118.16,34.6,5.0,7294.0,1139.0,3123.0,930.0,4.9904,154100.0
5424,-118.16,34.6,2.0,11008.0,1549.0,4098.0,1367.0,6.4865,204400.0
5435,-118.16,34.15,19.0,1721.0,290.0,571.0,278.0,6.6031,500001.0
5436,-118.16,34.15,17.0,821.0,163.0,229.0,164.0,7.3715,263000.0
5450,-118.16,34.04,11.0,852.0,215.0,806.0,202.0,1.3971,134400.0
5467,-118.16,33.97,13.0,221.0,63.0,286.0,64.0,1.9063,175000.0
5474,-118.16,33.91,6.0,3445.0,847.0,2467.0,712.0,3.1507,144000.0
5478,-118.16,33.89,6.0,1655.0,536.0,1201.0,487.0,1.7344,145800.0
5482,-118.16,33.88,18.0,2287.0,662.0,1804.0,537.0,1.9903,170300.0
5491,-118.16,33.8,9.0,3564.0,835.0,1530.0,807.0,5.1806,175000.0
5499,-118.16,33.78,15.0,4798.0,1374.0,3087.0,1212.0,2.127,163300.0
5500,-118.16,33.78,14.0,1709.0,558.0,1939.0,520.0,1.9808,139100.0
5507,-118.17,34.87,9.0,1507.0,293.0,761.0,278.0,3.0184,87900.0
5509,-118.17,34.68,13.0,5341.0,773.0,2288.0,724.0,6.6772,185600.0
5510,-118.17,34.67,5.0,8352.0,1555.0,3723.0,1389.0,4.5659,140300.0
5511,-118.17,34.66,9.0,1561.0,253.0,731.0,233.0,5.7049,173200.0
5512,-118.17,34.61,7.0,2465.0,336.0,978.0,332.0,7.1381,292200.0
5527,-118.17,34.07,19.0,2150.0,544.0,1510.0,467.0,3.4952,150000.0
5558,-118.17,33.94,17.0,1145.0,209.0,499.0,202.0,4.6389,165500.0
5564,-118.17,33.9,12.0,3653.0,993.0,3215.0,854.0,2.8681,114200.0
5566,-118.17,33.89,11.0,3605.0,880.0,3637.0,873.0,2.6328,160700.0
5573,-118.17,33.86,10.0,1664.0,508.0,1369.0,493.0,2.9886,175000.0
5595,-118.17,33.77,12.0,4409.0,1401.0,3068.0,1262.0,2.2808,154700.0
5596,-118.18,37.35,16.0,3806.0,794.0,1501.0,714.0,2.1212,108300.0
5598,-118.18,34.63,19.0,3562.0,606.0,1677.0,578.0,4.1573,228100.0
5611,-118.18,34.1,8.0,1116.0,267.0,435.0,235.0,4.9231,230900.0
5612,-118.18,34.1,7.0,2529.0,689.0,1215.0,577.0,4.7853,153100.0
5613,-118.18,34.1,10.0,1940.0,445.0,763.0,412.0,4.975,166700.0
5614,-118.18,34.1,10.0,1907.0,398.0,921.0,369.0,4.875,200400.0
5681,-118.18,33.8,15.0,2407.0,589.0,1591.0,506.0,3.0513,148100.0
